,Unnamed: 0,C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn,ENTRIESn_hourly
2330,2715,A021,R032,01-00-05,05-04-11,08:00:00,REGULAR,736652,2500555,24.0
2331,2716,A021,R032,01-00-05,05-04-11,12:00:00,REGULAR,736737,2501347,85.0
2332,2717,A021,R032,01-00-05,05-04-11,16:00:00,REGULAR,736852,2501752,115.0
2333,2718,A021,R032,01-00-05,05-04-11,20:00:00,REGULAR,737233,2502383,381.0
2334,2719,A021,R032,01-00-05,05-05-11,00:00:00,REGULAR,737285,2502513,52.0
2335,2720,A021,R032,01-00-05,05-05-11,04:00:00,REGULAR,737292,2502518,7.0
2336,2721,A021,R032,01-00-05,05-05-11,08:00:00,REGULAR,737315,2502639,23.0
2337,2722,A021,R032,01-00-05,05-05-11,12:00:00,REGULAR,737406,2503471,91.0
2338,2723,A021,R032,01-00-05,05-05-11,16:00:00,REGULAR,737514,2503908,108.0
2339,2724,A021,R032,01-00-05,05-05-11,20:00:00,REGULAR,737895,2504580,381.0
2340,2725,A021,R032,01-00-05,05-06-11,00:00:00,REGULAR,737957,2504761,62.0
2341,2726,A021,R032,01-00-05,05-06-11,04:00:00,REGULAR,737964,2504782,7.0
2342,2727,A021,R032,01-00-05,05-06-11,11:40:41,REGULAR,738064,2505662,100.0
2343,2728,A021,R032,01-00-05,05-06-11,11:43:35,REGULAR,738066,2505664,2.0
2344,2729,A021,R032,01-00-05,05-06-11,12:00:00,REGULAR,738075,2505697,9.0
2345,2730,A021,R032,01-00-05,05-06-11,16:00:00,REGULAR,738201,2506160,126.0
2346,2731,A021,R032,01-00-05,05-06-11,20:00:00,REGULAR,738511,2506883,310.0
2347,2732,A021,R032,01-00-06,05-01-11,00:00:00,REGULAR,2110846,5132830,1.0
2348,2733,A021,R032,01-00-06,05-01-11,04:00:00,REGULAR,2110859,5132888,13.0
2349,2734,A021,R032,01-00-06,05-01-11,08:00:00,REGULAR,2110871,5132916,12.0
2350,2735,A021,R032,01-00-06,05-01-11,12:00:00,REGULAR,2110886,5133123,15.0
2351,2736,A021,R032,01-00-06,05-01-11,16:00:00,REGULAR,2110922,5133554,36.0
2352,2737,A021,R032,01-00-06,05-01-11,20:00:00,REGULAR,2110975,5133992,53.0
2353,2738,A021,R032,01-00-06,05-02-11,00:00:00,REGULAR,2111008,5134224,33.0
2354,2739,A021,R032,01-00-06,05-02-11,04:00:00,REGULAR,2111009,5134246,1.0
2355,2740,A021,R032,01-00-06,05-02-11,08:00:00,REGULAR,2111019,5134373,10.0
2356,2741,A021,R032,01-00-06,05-02-11,12:00:00,REGULAR,2111087,5135388,68.0
2357,2746,A021,R032,01-00-06,05-03-11,00:00:00,REGULAR,2111789,5136672,702.0
2358,2747,A021,R032,01-00-06,05-03-11,04:00:00,REGULAR,2111798,5136691,9.0
2359,2748,A021,R032,01-00-06,05-03-11,08:00:00,REGULAR,2111817,5136797,19.0
2360,2749,A021,R032,01-00-06,05-03-11,12:00:00,REGULAR,2111873,5137711,56.0
2361,2750,A021,R032,01-00-06,05-03-11,16:00:00,REGULAR,2112006,5138310,133.0
2362,2751,A021,R032,01-00-06,05-03-11,20:00:00,REGULAR,2112538,5138998,532.0
2363,2752,A021,R032,01-00-06,05-04-11,00:00:00,REGULAR,2112608,5139227,70.0
2364,2753,A021,R032,01-00-06,05-04-11,04:00:00,REGULAR,2112619,5139254,11.0
2365,2754,A021,R032,01-00-06,05-04-11,08:00:00,REGULAR,2112636,5139400,17.0
2366,2755,A021,R032,01-00-06,05-04-11,12:00:00,REGULAR,2112714,5140481,78.0
2367,2756,A021,R032,01-00-06,05-04-11,16:00:00,REGULAR,2112883,5141025,169.0
2368,2757,A021,R032,01-00-06,05-04-11,20:00:00,REGULAR,2113502,5141582,619.0
2369,2758,A021,R032,01-00-06,05-05-11,00:00:00,REGULAR,2113586,5141785,84.0
2370,2759,A021,R032,01-00-06,05-05-11,04:00:00,REGULAR,2113600,5141800,14.0
2371,2760,A021,R032,01-00-06,05-05-11,08:00:00,REGULAR,2113611,5141924,11.0
2372,2761,A021,R032,01-00-06,05-05-11,12:00:00,REGULAR,2113691,5142972,80.0
2373,2762,A021,R032,01-00-06,05-05-11,16:00:00,REGULAR,2113845,5143509,154.0
2374,2763,A021,R032,01-00-06,05-05-11,20:00:00,REGULAR,2114406,5144239,561.0
2375,2764,A021,R032,01-00-06,05-06-11,00:00:00,REGULAR,2114491,5144504,85.0
2376,2765,A021,R032,01-00-06,05-06-11,04:00:00,REGULAR,2114507,5144536,16.0
2377,2766,A021,R032,01-00-06,05-06-11,11:40:41,REGULAR,2114591,5145672,84.0
2378,2767,A021,R032,01-00-06,05-06-11,11:43:35,REGULAR,2114593,5145676,2.0
2379,2768,A021,R032,01-00-06,05-06-11,12:00:00,REGULAR,2114602,5145713,9.0
2380,2769,A021,R032,01-00-06,05-06-11,16:00:00,REGULAR,2114741,5146354,139.0
2381,2770,A021,R032,01-00-06,05-06-11,20:00:00,REGULAR,2115238,5147140,497.0
2382,2771,A021,R032,01-00-07,05-01-11,00:00:00,REGULAR,1132493,2851784,1.0
2383,2772,A021,R032,01-00-07,05-01-11,04:00:00,REGULAR,1132522,2851879,29.0
2384,2773,A021,R032,01-00-07,05-01-11,08:00:00,REGULAR,1132533,2851943,11.0
2385,2774,A021,R032,01-00-07,05-01-11,12:00:00,REGULAR,1132580,2852244,47.0
2386,2775,A021,R032,01-00-07,05-01-11,16:00:00,REGULAR,1132651,2852820,71.0
2387,2776,A021,R032,01-00-07,05-01-11,20:00:00,REGULAR,1132780,2853347,129.0
2388,2777,A021,R032,01-00-07,05-02-11,00:00:00,REGULAR,1132835,2853619,55.0
2389,2778,A021,R032,01-00-07,05-02-11,04:00:00,REGULAR,1132841,2853669,6.0
2390,2779,A021,R032,01-00-07,05-02-11,08:00:00,REGULAR,1132863,2853915,22.0
2391,2780,A021,R032,01-00-07,05-02-11,12:00:00,REGULAR,1133015,2855313,152.0
2392,2785,A021,R032,01-00-07,05-03-11,00:00:00,REGULAR,1134500,2856644,1485.0
2393,2786,A021,R032,01-00-07,05-03-11,04:00:00,REGULAR,1134517,2856679,17.0
2394,2787,A021,R032,01-00-07,05-03-11,08:00:00,REGULAR,1134533,2856965,16.0
2395,2788,A021,R032,01-00-07,05-03-11,12:00:00,REGULAR,1134693,2858357,160.0
2396,2789,A021,R032,01-00-07,05-03-11,16:00:00,REGULAR,1135069,2859024,376.0
2397,2790,A021,R032,01-00-07,05-03-11,20:00:00,REGULAR,1136073,2859562,1004.0
2398,2791,A021,R032,01-00-07,05-04-11,00:00:00,REGULAR,1136244,2859816,171.0
2399,2792,A021,R032,01-00-07,05-04-11,04:00:00,REGULAR,1136259,2859838,15.0
2400,2793,A021,R032,01-00-07,05-04-11,08:00:00,REGULAR,1136287,2860096,28.0
2401,2794,A021,R032,01-00-07,05-04-11,12:00:00,REGULAR,1136455,2861482,168.0
2402,2795,A021,R032,01-00-07,05-04-11,16:00:00,REGULAR,1136799,2862132,344.0
2403,2796,A021,R032,01-00-07,05-04-11,20:00:00,REGULAR,1137874,2862606,1075.0
2404,2797,A021,R032,01-00-07,05-05-11,00:00:00,REGULAR,1138045,2862802,171.0
2405,2798,A021,R032,01-00-07,05-05-11,04:00:00,REGULAR,1138067,2862827,22.0
2406,2799,A021,R032,01-00-07,05-05-11,08:00:00,REGULAR,1138092,2863078,25.0
2407,2800,A021,R032,01-00-07,05-05-11,12:00:00,REGULAR,1138275,2864465,183.0
2408,2801,A021,R032,01-00-07,05-05-11,16:00:00,REGULAR,1138618,2865191,343.0
2409,2802,A021,R032,01-00-07,05-05-11,20:00:00,REGULAR,1139598,2865787,980.0
2410,2803,A021,R032,01-00-07,05-06-11,00:00:00,REGULAR,1139795,2866084,197.0
2411,2804,A021,R032,01-00-07,05-06-11,04:00:00,REGULAR,1139823,2866125,28.0
2412,2805,A021,R032,01-00-07,05-06-11,11:40:41,REGULAR,1139982,2867587,159.0
2413,2806,A021,R032,01-00-07,05-06-11,11:43:35,REGULAR,1139986,2867590,4.0
2414,2807,A021,R032,01-00-07,05-06-11,12:00:00,REGULAR,1140013,2867636,27.0
2415,2808,A021,R032,01-00-07,05-06-11,16:00:00,REGULAR,1140384,2868385,371.0
2416,2809,A021,R032,01-00-07,05-06-11,20:00:00,REGULAR,1141274,2868979,890.0
2417,2810,A022,R022,01-00-00,05-01-11,00:00:00,REGULAR,12589844,4773975,1.0
2418,2811,A022,R022,01-00-00,05-01-11,04:00:00,REGULAR,12590100,4774035,256.0
2419,2812,A022,R022,01-00-00,05-01-11,08:00:00,REGULAR,12590154,4774075,54.0
2420,2813,A022,R022,01-00-00,05-01-11,12:00:00,REGULAR,12590450,4774354,296.0
2421,2814,A022,R022,01-00-00,05-01-11,16:00:00,REGULAR,12591310,4774838,860.0
2422,2815,A022,R022,01-00-00,05-01-11,20:00:00,REGULAR,12592483,4775204,1173.0
2423,2816,A022,R022,01-00-00,05-02-11,00:00:00,REGULAR,12593109,4775330,626.0
2424,2817,A022,R022,01-00-00,05-02-11,04:00:00,REGULAR,12593207,4775338,98.0
2425,2818,A022,R022,01-00-00,05-02-11,08:00:00,REGULAR,12593319,4775507,112.0
2426,2819,A022,R022,01-00-00,05-02-11,12:00:00,REGULAR,12593868,4776374,549.0
2427,2820,A022,R022,01-00-00,05-02-11,16:00:00,REGULAR,12595055,4776928,1187.0
2428,2821,A022,R022,01-00-00,05-02-11,20:00:00,REGULAR,12597259,4777455,2204.0
2429,2822,A022,R022,01-00-00,05-03-11,00:00:00,REGULAR,12598327,4777623,1068.0
2430,2823,A022,R022,01-00-00,05-03-11,04:00:00,REGULAR,12598472,4777633,145.0
2431,2824,A022,R022,01-00-00,05-03-11,08:00:00,REGULAR,12598577,4777786,105.0
2432,2830,A022,R022,01-00-00,05-03-11,16:00:00,REGULAR,12600504,4779112,1927.0
2433,2831,A022,R022,01-00-00,05-03-11,20:00:00,REGULAR,12602886,4779450,2382.0
2434,2832,A022,R022,01-00-00,05-04-11,00:00:00,REGULAR,12604013,4779610,1127.0
2435,2833,A022,R022,01-00-00,05-04-11,04:00:00,REGULAR,12604132,4779624,119.0
2436,2834,A022,R022,01-00-00,05-04-11,08:00:00,REGULAR,12604238,4779774,106.0
2437,2835,A022,R022,01-00-00,05-04-11,12:00:00,REGULAR,12604860,4780756,622.0
2438,2836,A022,R022,01-00-00,05-04-11,16:00:00,REGULAR,12606033,4781343,1173.0
2439,2837,A022,R022,01-00-00,05-04-11,20:00:00,REGULAR,12608306,4781862,2273.0
2440,2838,A022,R022,01-00-00,05-05-11,00:00:00,REGULAR,12609440,4782011,1134.0
2441,2841,A022,R022,01-00-00,05-05-11,08:00:00,REGULAR,12609666,4782176,226.0
2442,2842,A022,R022,01-00-00,05-05-11,12:00:00,REGULAR,12610313,4783098,647.0
2443,2843,A022,R022,01-00-00,05-05-11,16:00:00,REGULAR,12611715,4783751,1402.0
2444,2844,A022,R022,01-00-00,05-05-11,20:00:00,REGULAR,12614082,4784311,2367.0
2445,2845,A022,R022,01-00-00,05-06-11,00:00:00,REGULAR,12615417,4784535,1335.0
2446,2846,A022,R022,01-00-00,05-06-11,04:00:00,REGULAR,12615646,4784553,229.0
2447,2847,A022,R022,01-00-00,05-06-11,08:00:00,REGULAR,12615752,4784669,106.0
2448,2848,A022,R022,01-00-00,05-06-11,12:00:00,REGULAR,12616316,4785504,564.0
2449,2849,A022,R022,01-00-00,05-06-11,16:00:00,REGULAR,12617723,4786152,1407.0
2450,2850,A022,R022,01-00-00,05-06-11,20:00:00,REGULAR,12620168,4786591,2445.0
2451,2851,A022,R022,01-00-01,05-01-11,00:00:00,REGULAR,13928806,5289645,1.0
2452,2852,A022,R022,01-00-01,05-01-11,04:00:00,REGULAR,13928974,5289710,168.0
2453,2853,A022,R022,01-00-01,05-01-11,08:00:00,REGULAR,13929030,5289765,56.0
2454,2854,A022,R022,01-00-01,05-01-11,12:00:00,REGULAR,13929277,5290026,247.0
2455,2855,A022,R022,01-00-01,05-01-11,16:00:00,REGULAR,13929940,5290505,663.0
2456,2856,A022,R022,01-00-01,05-01-11,20:00:00,REGULAR,13931005,5290884,1065.0
2457,2857,A022,R022,01-00-01,05-02-11,00:00:00,REGULAR,13931524,5291032,519.0
2458,2858,A022,R022,01-00-01,05-02-11,04:00:00,REGULAR,13931605,5291046,81.0
2459,2859,A022,R022,01-00-01,05-02-11,08:00:00,REGULAR,13931662,5291219,57.0
2460,2860,A022,R022,01-00-01,05-02-11,12:00:00,REGULAR,13932163,5292051,501.0
2461,2861,A022,R022,01-00-01,05-02-11,16:00:00,REGULAR,13933295,5292587,1132.0
2462,2862,A022,R022,01-00-01,05-02-11,20:00:00,REGULAR,13935502,5292909,2207.0
2463,2863,A022,R022,01-00-01,05-03-11,00:00:00,REGULAR,13936441,5293031,939.0
2464,2864,A022,R022,01-00-01,05-03-11,04:00:00,REGULAR,13936525,5293045,84.0
2465,2865,A022,R022,01-00-01,05-03-11,08:00:00,REGULAR,13936589,5293246,64.0
2466,2873,A022,R022,01-00-01,05-03-11,20:00:00,REGULAR,13940460,5295105,3871.0
2467,2874,A022,R022,01-00-01,05-04-11,00:00:00,REGULAR,13941516,5295254,1056.0
2468,2875,A022,R022,01-00-01,05-04-11,04:00:00,REGULAR,13941599,5295272,83.0
2469,2876,A022,R022,01-00-01,05-04-11,08:00:00,REGULAR,13941661,5295467,62.0
2470,2877,A022,R022,01-00-01,05-04-11,12:00:00,REGULAR,13942127,5296508,466.0
2471,2878,A022,R022,01-00-01,05-04-11,16:00:00,REGULAR,13943219,5297006,1092.0
2472,2879,A022,R022,01-00-01,05-04-11,20:00:00,REGULAR,13945337,5297425,2118.0
2473,2880,A022,R022,01-00-01,05-05-11,00:00:00,REGULAR,13946294,5297579,957.0
2474,2881,A022,R022,01-00-01,05-05-11,04:00:00,REGULAR,13946364,5297596,70.0
2475,2882,A022,R022,01-00-01,05-05-11,08:00:00,REGULAR,13946434,5297773,70.0
2476,2883,A022,R022,01-00-01,05-05-11,12:00:00,REGULAR,13946989,5298666,555.0
2477,2884,A022,R022,01-00-01,05-05-11,16:00:00,REGULAR,13948258,5299235,1269.0
2478,2888,A022,R022,01-00-01,05-06-11,04:00:00,REGULAR,13951932,5299857,3674.0
2479,2889,A022,R022,01-00-01,05-06-11,08:00:00,REGULAR,13951992,5300033,60.0
2480,2890,A022,R022,01-00-01,05-06-11,12:00:00,REGULAR,13952460,5300960,468.0
2481,2891,A022,R022,01-00-01,05-06-11,16:00:00,REGULAR,13953758,5301512,1298.0
2482,2892,A022,R022,01-00-01,05-06-11,20:00:00,REGULAR,13956005,5301959,2247.0
2483,2893,A022,R022,01-00-02,05-01-11,00:00:00,REGULAR,2107997,1011085,1.0
2484,2894,A022,R022,01-00-02,05-01-11,04:00:00,REGULAR,2108135,1011133,138.0
2485,2895,A022,R022,01-00-02,05-01-11,08:00:00,REGULAR,2108179,1011173,44.0
2486,2896,A022,R022,01-00-02,05-01-11,12:00:00,REGULAR,2108400,1011389,221.0
2487,2897,A022,R022,01-00-02,05-01-11,16:00:00,REGULAR,2109150,1011751,750.0
2488,2898,A022,R022,01-00-02,05-01-11,20:00:00,REGULAR,2110242,1011985,1092.0
2489,2899,A022,R022,01-00-02,05-02-11,00:00:00,REGULAR,2110770,1012097,528.0
2490,2900,A022,R022,01-00-02,05-02-11,04:00:00,REGULAR,2110819,1012114,49.0
2491,2901,A022,R022,01-00-02,05-02-11,08:00:00,REGULAR,2110876,1012330,57.0
2492,2902,A022,R022,01-00-02,05-02-11,12:00:00,REGULAR,2111344,1013219,468.0
2493,2903,A022,R022,01-00-02,05-02-11,16:00:00,REGULAR,2112473,1013601,1129.0
2494,2904,A022,R022,01-00-02,05-02-11,20:00:00,REGULAR,2114577,1013799,2104.0
2495,2905,A022,R022,01-00-02,05-03-11,00:00:00,REGULAR,2115573,1013912,996.0
2496,2906,A022,R022,01-00-02,05-03-11,04:00:00,REGULAR,2115639,1013925,66.0
2497,2907,A022,R022,01-00-02,05-03-11,08:00:00,REGULAR,2115705,1014152,66.0
2498,2913,A022,R022,01-00-02,05-03-11,16:00:00,REGULAR,2117389,1015402,1684.0
2499,2914,A022,R022,01-00-02,05-03-11,20:00:00,REGULAR,2119579,1015669,2190.0
2500,2915,A022,R022,01-00-02,05-04-11,00:00:00,REGULAR,2120705,1015772,1126.0
2501,2916,A022,R022,01-00-02,05-04-11,04:00:00,REGULAR,2120773,1015794,68.0
2502,2917,A022,R022,01-00-02,05-04-11,08:00:00,REGULAR,2120848,1015983,75.0
2503,2918,A022,R022,01-00-02,05-04-11,12:00:00,REGULAR,2121335,1016815,487.0
2504,2919,A022,R022,01-00-02,05-04-11,16:00:00,REGULAR,2122398,1017143,1063.0
2505,2920,A022,R022,01-00-02,05-04-11,20:00:00,REGULAR,2124625,1017411,2227.0
2506,2921,A022,R022,01-00-02,05-05-11,00:00:00,REGULAR,2125710,1017551,1085.0
2507,2922,A022,R022,01-00-02,05-05-11,04:00:00,REGULAR,2125770,1017565,60.0
2508,2923,A022,R022,01-00-02,05-05-11,08:00:00,REGULAR,2125827,1017784,57.0
2509,2924,A022,R022,01-00-02,05-05-11,12:00:00,REGULAR,2126403,1018701,576.0
2510,2925,A022,R022,01-00-02,05-05-11,16:00:00,REGULAR,2127673,1019117,1270.0
2511,2926,A022,R022,01-00-02,05-05-11,20:00:00,REGULAR,2129980,1019377,2307.0
2512,2927,A022,R022,01-00-02,05-06-11,00:00:00,REGULAR,2131205,1019523,1225.0
2513,2928,A022,R022,01-00-02,05-06-11,04:00:00,REGULAR,2131332,1019540,127.0
2514,2929,A022,R022,01-00-02,05-06-11,08:00:00,REGULAR,2131398,1019721,66.0
2515,2930,A022,R022,01-00-02,05-06-11,12:00:00,REGULAR,2131857,1020577,459.0
2516,2931,A022,R022,01-00-02,05-06-11,16:00:00,REGULAR,2133186,1020951,1329.0
2517,2932,A022,R022,01-00-02,05-06-11,20:00:00,REGULAR,2135506,1021175,2320.0
2518,2934,A022,R022,01-06-00,05-01-11,04:00:00,REGULAR,355096,962202,1.0
2519,2935,A022,R022,01-06-00,05-01-11,08:00:00,REGULAR,355097,962233,1.0
2520,2936,A022,R022,01-06-00,05-01-11,12:00:00,REGULAR,355110,962364,13.0
2521,2937,A022,R022,01-06-00,05-01-11,16:00:00,REGULAR,355141,962626,31.0
2522,2938,A022,R022,01-06-00,05-01-11,20:00:00,REGULAR,355245,963048,104.0
2523,2939,A022,R022,01-06-00,05-02-11,00:00:00,REGULAR,355293,963202,48.0
2524,2940,A022,R022,01-06-00,05-02-11,04:00:00,REGULAR,355298,963212,5.0
2525,2941,A022,R022,01-06-00,05-02-11,08:00:00,REGULAR,355303,963319,5.0
2526,2942,A022,R022,01-06-00,05-02-11,12:00:00,REGULAR,355338,963830,35.0
2527,2943,A022,R022,01-06-00,05-02-11,16:00:00,REGULAR,355404,964131,66.0
2528,2944,A022,R022,01-06-00,05-02-11,20:00:00,REGULAR,355763,964880,359.0
2529,2945,A022,R022,01-06-00,05-03-11,00:00:00,REGULAR,355888,965024,125.0
2530,2946,A022,R022,01-06-00,05-03-11,04:00:00,REGULAR,355892,965028,4.0
2531,2947,A022,R022,01-06-00,05-03-11,08:00:00,REGULAR,355897,965133,5.0
2532,2948,A022,R022,01-06-00,05-03-11,12:00:00,REGULAR,355933,965738,36.0
2533,2949,A022,R022,01-06-00,05-03-11,16:00:00,REGULAR,356041,966099,108.0
2534,2950,A022,R022,01-06-00,05-03-11,20:00:00,REGULAR,356499,966867,458.0
2535,2951,A022,R022,01-06-00,05-04-11,00:00:00,REGULAR,356629,967027,130.0
2536,2952,A022,R022,01-06-00,05-04-11,04:00:00,REGULAR,356633,967031,4.0
2537,2953,A022,R022,01-06-00,05-04-11,08:00:00,REGULAR,356640,967140,7.0
2538,2958,A022,R022,01-06-00,05-04-11,16:00:00,REGULAR,356789,968096,149.0
2539,2959,A022,R022,01-06-00,05-04-11,20:00:00,REGULAR,357310,968793,521.0
2540,2960,A022,R022,01-06-00,05-05-11,00:00:00,REGULAR,357435,968934,125.0
2541,2961,A022,R022,01-06-00,05-05-11,04:00:00,REGULAR,357438,968942,3.0
2542,2962,A022,R022,01-06-00,05-05-11,08:00:00,REGULAR,357440,969036,2.0
2543,2963,A022,R022,01-06-00,05-05-11,12:00:00,REGULAR,357477,969622,37.0
2544,2964,A022,R022,01-06-00,05-05-11,16:00:00,REGULAR,357590,970039,113.0
2545,2965,A022,R022,01-06-00,05-05-11,20:00:00,REGULAR,358016,970852,426.0
2546,2966,A022,R022,01-06-00,05-06-11,00:00:00,REGULAR,358137,971032,121.0
2547,2967,A022,R022,01-06-00,05-06-11,04:00:00,REGULAR,358138,971050,1.0
2548,2968,A022,R022,01-06-00,05-06-11,08:00:00,REGULAR,358143,971143,5.0
2549,2969,A022,R022,01-06-00,05-06-11,12:00:00,REGULAR,358188,971638,45.0
2550,2970,A022,R022,01-06-00,05-06-11,16:00:00,REGULAR,358300,972087,112.0
2551,2971,A022,R022,01-06-00,05-06-11,20:00:00,REGULAR,358744,972906,444.0
2552,2973,A022,R022,01-06-01,05-01-11,04:00:00,REGULAR,2162660,2410334,1.0
2553,2974,A022,R022,01-06-01,05-01-11,08:00:00,REGULAR,2162665,2410362,5.0
2554,2975,A022,R022,01-06-01,05-01-11,12:00:00,REGULAR,2162708,2410500,43.0
2555,2976,A022,R022,01-06-01,05-01-11,16:00:00,REGULAR,2162789,2410867,81.0
2556,2977,A022,R022,01-06-01,05-01-11,20:00:00,REGULAR,2162986,2411476,197.0
2557,2978,A022,R022,01-06-01,05-02-11,00:00:00,REGULAR,2163053,2411669,67.0
2558,2979,A022,R022,01-06-01,05-02-11,04:00:00,REGULAR,2163066,2411690,13.0
2559,2980,A022,R022,01-06-01,05-02-11,08:00:00,REGULAR,2163071,2411792,5.0
2560,2981,A022,R022,01-06-01,05-02-11,12:00:00,REGULAR,2163129,2412374,58.0
2561,2982,A022,R022,01-06-01,05-02-11,16:00:00,REGULAR,2163290,2412938,161.0
2562,2983,A022,R022,01-06-01,05-02-11,20:00:00,REGULAR,2164014,2413642,724.0
2563,2984,A022,R022,01-06-01,05-03-11,00:00:00,REGULAR,2164281,2413812,267.0
2564,2985,A022,R022,01-06-01,05-03-11,04:00:00,REGULAR,2164291,2413823,10.0
2565,2986,A022,R022,01-06-01,05-03-11,08:00:00,REGULAR,2164301,2413916,10.0
2566,2987,A022,R022,01-06-01,05-03-11,12:00:00,REGULAR,2164403,2414503,102.0
2567,2988,A022,R022,01-06-01,05-03-11,16:00:00,REGULAR,2164603,2415037,200.0
2568,2989,A022,R022,01-06-01,05-03-11,20:00:00,REGULAR,2165353,2415842,750.0
2569,2990,A022,R022,01-06-01,05-04-11,00:00:00,REGULAR,2165601,2416059,248.0
2570,2991,A022,R022,01-06-01,05-04-11,04:00:00,REGULAR,2165612,2416067,11.0
2571,2992,A022,R022,01-06-01,05-04-11,08:00:00,REGULAR,2165628,2416162,16.0
2572,2997,A022,R022,01-06-01,05-04-11,12:00:00,REGULAR,2165710,2416718,82.0
2573,2998,A022,R022,01-06-01,05-04-11,16:00:00,REGULAR,2165884,2417292,174.0
2574,2999,A022,R022,01-06-01,05-04-11,20:00:00,REGULAR,2166622,2418095,738.0
2575,3000,A022,R022,01-06-01,05-05-11,00:00:00,REGULAR,2166835,2418277,213.0
2576,3001,A022,R022,01-06-01,05-05-11,04:00:00,REGULAR,2166847,2418287,12.0
2577,3002,A022,R022,01-06-01,05-05-11,08:00:00,REGULAR,2166858,2418388,11.0
2578,3003,A022,R022,01-06-01,05-05-11,12:00:00,REGULAR,2166956,2419038,98.0
2579,3004,A022,R022,01-06-01,05-05-11,16:00:00,REGULAR,2167171,2419645,215.0
2580,3005,A022,R022,01-06-01,05-05-11,20:00:00,REGULAR,2167917,2420426,746.0
2581,3006,A022,R022,01-06-01,05-06-11,00:00:00,REGULAR,2168148,2420672,231.0
2582,3007,A022,R022,01-06-01,05-06-11,04:00:00,REGULAR,2168163,2420692,15.0
2583,3008,A022,R022,01-06-01,05-06-11,08:00:00,REGULAR,2168172,2420759,9.0
2584,3009,A022,R022,01-06-01,05-06-11,12:00:00,REGULAR,2168251,2421299,79.0
2585,3010,A022,R022,01-06-01,05-06-11,16:00:00,REGULAR,2168465,2421943,214.0
2586,3011,A022,R022,01-06-01,05-06-11,20:00:00,REGULAR,2169230,2422752,765.0
2587,3012,A025,R023,01-00-00,05-01-11,00:00:00,REGULAR,4030337,7508441,1.0
2588,3013,A025,R023,01-00-00,05-01-11,04:00:00,REGULAR,4030409,7508491,72.0
2589,3014,A025,R023,01-00-00,05-01-11,08:00:00,REGULAR,4030446,7508601,37.0
2590,3015,A025,R023,01-00-00,05-01-11,12:00:00,REGULAR,4030585,7509041,139.0
2591,3016,A025,R023,01-00-00,05-01-11,16:00:00,REGULAR,4030802,7509500,217.0
2592,3017,A025,R023,01-00-00,05-01-11,20:00:00,REGULAR,4031116,7509850,314.0
2593,3018,A025,R023,01-00-00,05-02-11,00:00:00,REGULAR,4031295,7510016,179.0
2594,3019,A025,R023,01-00-00,05-02-11,04:00:00,REGULAR,4031327,7510031,32.0
2595,3020,A025,R023,01-00-00,05-02-11,08:00:00,REGULAR,4031512,7510444,185.0
2596,3021,A025,R023,01-00-00,05-02-11,08:06:37,REGULAR,4031519,7510487,7.0
2597,3022,A025,R023,01-00-00,05-02-11,12:00:00,REGULAR,4031879,7512433,360.0
2598,3023,A025,R023,01-00-00,05-02-11,16:00:00,REGULAR,4032199,7513148,320.0
2599,3024,A025,R023,01-00-00,05-02-11,20:00:00,REGULAR,4033189,7514228,990.0
2600,3025,A025,R023,01-00-00,05-03-11,00:00:00,REGULAR,4033460,7514495,271.0
2601,3026,A025,R023,01-00-00,05-03-11,04:00:00,REGULAR,4033497,7514519,37.0
2602,3029,A025,R023,01-00-00,05-03-11,12:00:00,REGULAR,4034061,7517010,564.0
2603,3030,A025,R023,01-00-00,05-03-11,16:00:00,REGULAR,4034439,7517775,378.0
2604,3031,A025,R023,01-00-00,05-03-11,20:00:00,REGULAR,4035521,7518830,1082.0
2605,3032,A025,R023,01-00-00,05-04-11,00:00:00,REGULAR,4035883,7519131,362.0
2606,3033,A025,R023,01-00-00,05-04-11,04:00:00,REGULAR,4035919,7519153,36.0
2607,3034,A025,R023,01-00-00,05-04-11,08:00:00,REGULAR,4036094,7519594,175.0
2608,3035,A025,R023,01-00-00,05-04-11,12:00:00,REGULAR,4036450,7521833,356.0
2609,3036,A025,R023,01-00-00,05-04-11,16:00:00,REGULAR,4036746,7522600,296.0
2610,3037,A025,R023,01-00-00,05-04-11,20:00:00,REGULAR,4037784,7523673,1038.0
2611,3038,A025,R023,01-00-00,05-05-11,00:00:00,REGULAR,4038070,7523965,286.0
2612,3039,A025,R023,01-00-00,05-05-11,04:00:00,REGULAR,4038111,7523991,41.0
2613,3040,A025,R023,01-00-00,05-05-11,08:00:00,REGULAR,4038261,7524463,150.0
2614,3046,A025,R023,01-00-00,05-05-11,12:00:00,REGULAR,4038645,7526244,384.0
2615,3051,A025,R023,01-00-00,05-06-11,00:00:00,REGULAR,4039814,7528245,1169.0
2616,3052,A025,R023,01-00-00,05-06-11,04:00:00,REGULAR,4039888,7528277,74.0
2617,3053,A025,R023,01-00-00,05-06-11,04:00:00,REGULAR,4039888,7528277,0.0
2618,3054,A025,R023,01-00-00,05-06-11,08:00:00,REGULAR,4040027,7528717,139.0
2619,3055,A025,R023,01-00-00,05-06-11,12:00:00,REGULAR,4040259,7530626,232.0
2620,3056,A025,R023,01-00-00,05-06-11,14:58:43,REGULAR,4040481,7531193,222.0
