C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn
A002,R051,02-05-01,05-29-11,12:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-29-11,16:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-29-11,20:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-30-11,00:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-30-11,04:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-30-11,08:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-30-11,12:00:00,REGULAR,000000000,000000320              
A002,R051,02-05-01,05-30-11,16:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-30-11,20:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-31-11,00:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-31-11,04:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-31-11,08:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-31-11,12:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-31-11,14:19:02,REGULAR,000000000,000000320
A002,R051,02-05-01,05-31-11,14:32:09,REGULAR,000000000,000000320              
A002,R051,02-05-01,05-31-11,16:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-31-11,20:00:00,REGULAR,000000000,000000320
A002,R051,02-06-00,05-28-11,00:00:00,REGULAR,003052488,000097750
A002,R051,02-06-00,05-28-11,04:00:00,REGULAR,003052514,000097751
A002,R051,02-06-00,05-28-11,08:00:00,REGULAR,003052551,000097752
A002,R051,02-06-00,05-28-11,12:00:00,REGULAR,003052702,000097754
A002,R051,02-06-00,05-28-11,16:00:00,REGULAR,003052890,000097756
A002,R051,02-06-00,05-28-11,20:00:00,REGULAR,003053112,000097764
A002,R051,02-06-00,05-29-11,00:00:00,REGULAR,003053255,000097766
A002,R051,02-06-00,05-29-11,04:00:00,REGULAR,003053273,000097770              
A002,R051,02-06-00,05-29-11,08:00:00,REGULAR,003053300,000097770
A002,R051,02-06-00,05-29-11,12:00:00,REGULAR,003053416,000097772
A002,R051,02-06-00,05-29-11,16:00:00,REGULAR,003053584,000097777
A002,R051,02-06-00,05-29-11,20:00:00,REGULAR,003053813,000097782
A002,R051,02-06-00,05-30-11,00:00:00,REGULAR,003053943,000097785
A002,R051,02-06-00,05-30-11,04:00:00,REGULAR,003053963,000097786
A002,R051,02-06-00,05-30-11,08:00:00,REGULAR,003053985,000097788
A002,R051,02-06-00,05-30-11,12:00:00,REGULAR,003054070,000097793              
A002,R051,02-06-00,05-30-11,16:00:00,REGULAR,003054258,000097797
A002,R051,02-06-00,05-30-11,20:00:00,REGULAR,003054477,000097799
A002,R051,02-06-00,05-31-11,00:00:00,REGULAR,003054597,000097801
A002,R051,02-06-00,05-31-11,04:00:00,REGULAR,003054606,000097803
A002,R051,02-06-00,05-31-11,08:00:00,REGULAR,003054721,000097808
A002,R051,02-06-00,05-31-11,12:00:00,REGULAR,003055146,000097818
A002,R051,02-06-00,05-31-11,14:19:02,REGULAR,003055241,000097821
A002,R051,02-06-00,05-31-11,14:32:09,REGULAR,003055255,000097821              
A002,R051,02-06-00,05-31-11,16:00:00,REGULAR,003055433,000097824
A002,R051,02-06-00,05-31-11,20:00:00,REGULAR,003056118,000097828
A006,R079,00-00-00,05-28-11,02:00:00,REGULAR,008983468,013858154
A006,R079,00-00-00,05-28-11,06:00:00,REGULAR,008983491,013858170
A006,R079,00-00-00,05-28-11,10:00:00,REGULAR,008983528,013858527
A006,R079,00-00-00,05-28-11,14:00:00,REGULAR,008983642,013859214
A006,R079,00-00-00,05-28-11,18:00:00,REGULAR,008984086,013859756
A006,R079,00-00-00,05-28-11,22:00:00,REGULAR,008984530,013859963
A006,R079,00-00-00,05-29-11,02:00:00,REGULAR,008984638,013860058
A006,R079,00-00-00,05-29-11,06:00:00,REGULAR,008984652,013860073              
A006,R079,00-00-00,05-29-11,10:00:00,REGULAR,008984691,013860250
A006,R079,00-00-00,05-29-11,14:00:00,REGULAR,008984808,013860864
A006,R079,00-00-00,05-29-11,18:00:00,REGULAR,008985203,013861383
A006,R079,00-00-00,05-29-11,22:00:00,REGULAR,008985609,013861584
A006,R079,00-00-00,05-30-11,02:00:00,REGULAR,008985705,013861660
A006,R079,00-00-00,05-30-11,06:00:00,REGULAR,008985710,013861677
A006,R079,00-00-00,05-30-11,10:00:00,REGULAR,008985746,013861923
A006,R079,00-00-00,05-30-11,14:00:00,REGULAR,008985861,013862386              
A006,R079,00-00-00,05-30-11,18:00:00,REGULAR,008986275,013862933
A006,R079,00-00-00,05-30-11,22:00:00,REGULAR,008986678,013863113
A006,R079,00-00-00,05-31-11,02:00:00,REGULAR,008986769,013863171
A006,R079,00-00-00,05-31-11,06:00:00,REGULAR,008986773,013863205
A006,R079,00-00-00,05-31-11,10:00:00,REGULAR,008986839,013865127
A006,R079,00-00-00,05-31-11,14:00:00,REGULAR,008987050,013866203
A006,R079,00-00-00,05-31-11,18:00:00,REGULAR,008987813,013867094
A006,R079,00-00-00,05-31-11,22:00:00,REGULAR,008988567,013867553              
A006,R079,00-00-01,05-28-11,02:00:00,REGULAR,000398703,000304058
A006,R079,00-00-01,05-28-11,06:00:00,REGULAR,000398726,000304063
A006,R079,00-00-01,05-28-11,10:00:00,REGULAR,000398769,000304190
A006,R079,00-00-01,05-28-11,14:00:00,REGULAR,000398952,000304468
A006,R079,00-00-01,05-28-11,18:00:00,REGULAR,000399369,000304735
A006,R079,00-00-01,05-28-11,22:00:00,REGULAR,000399790,000304824
A006,R079,00-00-01,05-29-11,02:00:00,REGULAR,000399879,000304848
A006,R079,00-00-01,05-29-11,06:00:00,REGULAR,000399885,000304852              
A006,R079,00-00-01,05-29-11,10:00:00,REGULAR,000399922,000304909
A006,R079,00-00-01,05-29-11,14:00:00,REGULAR,000400040,000305161
A006,R079,00-00-01,05-29-11,18:00:00,REGULAR,000400463,000305390
A006,R079,00-00-01,05-29-11,22:00:00,REGULAR,000400858,000305471
A006,R079,00-00-01,05-30-11,02:00:00,REGULAR,000400934,000305492
A006,R079,00-00-01,05-30-11,06:00:00,REGULAR,000400943,000305494
A006,R079,00-00-01,05-30-11,10:00:00,REGULAR,000400973,000305555
A006,R079,00-00-01,05-30-11,14:00:00,REGULAR,000401098,000305760              
A006,R079,00-00-01,05-30-11,18:00:00,REGULAR,000401530,000305978
A006,R079,00-00-01,05-30-11,22:00:00,REGULAR,000401890,000306044
A006,R079,00-00-01,05-31-11,02:00:00,REGULAR,000401965,000306058
A006,R079,00-00-01,05-31-11,06:00:00,REGULAR,000401968,000306062
A006,R079,00-00-01,05-31-11,10:00:00,REGULAR,000402041,000306846
A006,R079,00-00-01,05-31-11,14:00:00,REGULAR,000402271,000307218
A006,R079,00-00-01,05-31-11,18:00:00,REGULAR,000403088,000307529
A006,R079,00-00-01,05-31-11,22:00:00,REGULAR,000403832,000307690              
A006,R079,00-00-02,05-28-11,02:00:00,REGULAR,004913315,002207155
A006,R079,00-00-02,05-28-11,06:00:00,REGULAR,004913323,002207159
A006,R079,00-00-02,05-28-11,10:00:00,REGULAR,004913342,002207223
A006,R079,00-00-02,05-28-11,14:00:00,REGULAR,004913472,002207349
A006,R079,00-00-02,05-28-11,18:00:00,REGULAR,004913796,002207483
A006,R079,00-00-02,05-28-11,22:00:00,REGULAR,004914109,002207518
A006,R079,00-00-02,05-29-11,02:00:00,REGULAR,004914169,002207527
A006,R079,00-00-02,05-29-11,06:00:00,REGULAR,004914175,002207530              
A006,R079,00-00-02,05-29-11,10:00:00,REGULAR,004914194,002207562
A006,R079,00-00-02,05-29-11,14:00:00,REGULAR,004914323,002207669
A006,R079,00-00-02,05-29-11,18:00:00,REGULAR,004914626,002207811
A006,R079,00-00-02,05-29-11,22:00:00,REGULAR,004914932,002207842
A006,R079,00-00-02,05-30-11,02:00:00,REGULAR,004914970,002207848
A006,R079,00-00-02,05-30-11,06:00:00,REGULAR,004914972,002207853
A006,R079,00-00-02,05-30-11,10:00:00,REGULAR,004914997,002207894
A006,R079,00-00-02,05-30-11,14:00:00,REGULAR,004915100,002207983              
A006,R079,00-00-02,05-30-11,18:00:00,REGULAR,004915418,002208103
A006,R079,00-00-02,05-30-11,22:00:00,REGULAR,004915700,002208139
A006,R079,00-00-02,05-31-11,02:00:00,REGULAR,004915740,002208145
A006,R079,00-00-02,05-31-11,06:00:00,REGULAR,004915744,002208149
A006,R079,00-00-02,05-31-11,10:00:00,REGULAR,004915810,002208578
A006,R079,00-00-02,05-31-11,14:00:00,REGULAR,004916002,002208741
A006,R079,00-00-02,05-31-11,18:00:00,REGULAR,004916644,002208879
A006,R079,00-00-02,05-31-11,22:00:00,REGULAR,004917149,002208941              
A006,R079,00-00-03,05-28-11,02:00:00,REGULAR,000036452,000016259
A006,R079,00-00-03,05-28-11,06:00:00,REGULAR,000036457,000016260
A006,R079,00-00-03,05-28-11,10:00:00,REGULAR,000036476,000016318
A006,R079,00-00-03,05-28-11,14:00:00,REGULAR,000036571,000016383
A006,R079,00-00-03,05-28-11,18:00:00,REGULAR,000036896,000016453
A006,R079,00-00-03,05-28-11,22:00:00,REGULAR,000037152,000016488
A006,R079,00-00-03,05-29-11,02:00:00,REGULAR,000037195,000016490
A006,R079,00-00-03,05-29-11,06:00:00,REGULAR,000037197,000016493              
A006,R079,00-00-03,05-29-11,10:00:00,REGULAR,000037205,000016514
A006,R079,00-00-03,05-29-11,14:00:00,REGULAR,000037294,000016586
A006,R079,00-00-03,05-29-11,18:00:00,REGULAR,000037622,000016668
A006,R079,00-00-03,05-29-11,22:00:00,REGULAR,000037865,000016701
A006,R079,00-00-03,05-30-11,02:00:00,REGULAR,000037910,000016706
A006,R079,00-00-03,05-30-11,06:00:00,REGULAR,000037911,000016709
A006,R079,00-00-03,05-30-11,10:00:00,REGULAR,000037927,000016739
A006,R079,00-00-03,05-30-11,14:00:00,REGULAR,000038014,000016794              
A006,R079,00-00-03,05-30-11,18:00:00,REGULAR,000038267,000016885
A006,R079,00-00-03,05-30-11,22:00:00,REGULAR,000038468,000016909
A006,R079,00-00-03,05-31-11,02:00:00,REGULAR,000038497,000016913
A006,R079,00-00-03,05-31-11,06:00:00,REGULAR,000038498,000016917
A006,R079,00-00-03,05-31-11,10:00:00,REGULAR,000038543,000017249
A006,R079,00-00-03,05-31-11,14:00:00,REGULAR,000038712,000017341
A006,R079,00-00-03,05-31-11,18:00:00,REGULAR,000039237,000017444
A006,R079,00-00-03,05-31-11,22:00:00,REGULAR,000039651,000017492              
A006,R079,00-00-04,05-28-11,02:00:00,REGULAR,004783520,002227746
A006,R079,00-00-04,05-28-11,06:00:00,REGULAR,004783525,002227750
A006,R079,00-00-04,05-28-11,10:00:00,REGULAR,004783544,002227802
A006,R079,00-00-04,05-28-11,14:00:00,REGULAR,004783625,002227863
A006,R079,00-00-04,05-28-11,18:00:00,REGULAR,004783912,002227937
A006,R079,00-00-04,05-28-11,22:00:00,REGULAR,004784147,002227970
A006,R079,00-00-04,05-29-11,02:00:00,REGULAR,004784185,002227976
A006,R079,00-00-04,05-29-11,06:00:00,REGULAR,004784192,002227979              
A006,R079,00-00-04,05-29-11,10:00:00,REGULAR,004784200,002227995
A006,R079,00-00-04,05-29-11,14:00:00,REGULAR,004784276,002228056
A006,R079,00-00-04,05-29-11,18:00:00,REGULAR,004784557,002228139
A006,R079,00-00-04,05-29-11,22:00:00,REGULAR,004784796,002228170
A006,R079,00-00-04,05-30-11,02:00:00,REGULAR,004784834,002228174
A006,R079,00-00-04,05-30-11,06:00:00,REGULAR,004784840,002228178
A006,R079,00-00-04,05-30-11,10:00:00,REGULAR,004784856,002228204
A006,R079,00-00-04,05-30-11,14:00:00,REGULAR,004784919,002228288              
A006,R079,00-00-04,05-30-11,18:00:00,REGULAR,004785180,002228376
A006,R079,00-00-04,05-30-11,22:00:00,REGULAR,004785369,002228391
A006,R079,00-00-04,05-31-11,02:00:00,REGULAR,004785387,002228394
A006,R079,00-00-04,05-31-11,06:00:00,REGULAR,004785389,002228401
A006,R079,00-00-04,05-31-11,10:00:00,REGULAR,004785442,002228701
A006,R079,00-00-04,05-31-11,14:00:00,REGULAR,004785570,002228790
A006,R079,00-00-04,05-31-11,18:00:00,REGULAR,004786104,002228917
A006,R079,00-00-04,05-31-11,22:00:00,REGULAR,004786510,002228951              
A006,R079,00-03-00,05-28-11,02:00:00,REGULAR,005481161,002651568
A006,R079,00-03-00,05-28-11,06:00:00,REGULAR,005481166,002651571
A006,R079,00-03-00,05-28-11,10:00:00,REGULAR,005481187,002651617
A006,R079,00-03-00,05-28-11,14:00:00,REGULAR,005481300,002651722
A006,R079,00-03-00,05-28-11,18:00:00,REGULAR,005481682,002651831
A006,R079,00-03-00,05-28-11,22:00:00,REGULAR,005481935,002651869
A006,R079,00-03-00,05-29-11,02:00:00,REGULAR,005481966,002651876
A006,R079,00-03-00,05-29-11,06:00:00,REGULAR,005481967,002651877              
A006,R079,00-03-00,05-29-11,10:00:00,REGULAR,005481976,002651895
A006,R079,00-03-00,05-29-11,14:00:00,REGULAR,005482096,002652018
A006,R079,00-03-00,05-29-11,18:00:00,REGULAR,005482420,002652146
A006,R079,00-03-00,05-29-11,22:00:00,REGULAR,005482684,002652182
A006,R079,00-03-00,05-30-11,02:00:00,REGULAR,005482710,002652190
A006,R079,00-03-00,05-30-11,06:00:00,REGULAR,005482711,002652191
A006,R079,00-03-00,05-30-11,10:00:00,REGULAR,005482723,002652229
A006,R079,00-03-00,05-30-11,14:00:00,REGULAR,005482799,002652344              
A006,R079,00-03-00,05-30-11,18:00:00,REGULAR,005483107,002652475
A006,R079,00-03-00,05-30-11,22:00:00,REGULAR,005483320,002652485
A006,R079,00-03-00,05-31-11,02:00:00,REGULAR,005483339,002652485
A006,R079,00-03-00,05-31-11,06:00:00,REGULAR,005483339,002652490
A006,R079,00-03-00,05-31-11,10:00:00,REGULAR,005483420,002652760
A006,R079,00-03-00,05-31-11,14:00:00,REGULAR,005483598,002652876
A006,R079,00-03-00,05-31-11,18:00:00,REGULAR,005484322,002653043
A006,R079,00-03-00,05-31-11,22:00:00,REGULAR,005484817,002653081              
A006,R079,00-03-01,05-28-11,02:00:00,REGULAR,004892653,002790698
A006,R079,00-03-01,05-28-11,06:00:00,REGULAR,004892659,002790704
A006,R079,00-03-01,05-28-11,10:00:00,REGULAR,004892695,002790850
A006,R079,00-03-01,05-28-11,14:00:00,REGULAR,004892877,002791070
A006,R079,00-03-01,05-28-11,18:00:00,REGULAR,004893356,002791258
A006,R079,00-03-01,05-28-11,22:00:00,REGULAR,004893684,002791316
A006,R079,00-03-01,05-29-11,02:00:00,REGULAR,004893733,002791327
A006,R079,00-03-01,05-29-11,06:00:00,REGULAR,004893735,002791328              
A006,R079,00-03-01,05-29-11,10:00:00,REGULAR,004893752,002791408
A006,R079,00-03-01,05-29-11,14:00:00,REGULAR,004893905,002791640
A006,R079,00-03-01,05-29-11,18:00:00,REGULAR,004894321,002791837
A006,R079,00-03-01,05-29-11,22:00:00,REGULAR,004894626,002791884
A006,R079,00-03-01,05-30-11,02:00:00,REGULAR,004894677,002791895
A006,R079,00-03-01,05-30-11,06:00:00,REGULAR,004894679,002791899
A006,R079,00-03-01,05-30-11,10:00:00,REGULAR,004894699,002791980
A006,R079,00-03-01,05-30-11,14:00:00,REGULAR,004894814,002792234              
A006,R079,00-03-01,05-30-11,18:00:00,REGULAR,004895227,002792434
A006,R079,00-03-01,05-30-11,22:00:00,REGULAR,004895525,002792487
A006,R079,00-03-01,05-31-11,02:00:00,REGULAR,004895561,002792492
A006,R079,00-03-01,05-31-11,06:00:00,REGULAR,004895564,002792511
A006,R079,00-03-01,05-31-11,10:00:00,REGULAR,004895668,002793082
A006,R079,00-03-01,05-31-11,14:00:00,REGULAR,004895932,002793309
A006,R079,00-03-01,05-31-11,18:00:00,REGULAR,004896978,002793497
A006,R079,00-03-01,05-31-11,22:00:00,REGULAR,004897683,002793590              
A006,R079,00-03-02,05-28-11,02:00:00,REGULAR,009564272,010780038
A006,R079,00-03-02,05-28-11,06:00:00,REGULAR,009564276,010780063
A006,R079,00-03-02,05-28-11,10:00:00,REGULAR,009564320,010780488
A006,R079,00-03-02,05-28-11,14:00:00,REGULAR,009564539,010780908
A006,R079,00-03-02,05-28-11,18:00:00,REGULAR,009565067,010781190
A006,R079,00-03-02,05-28-11,22:00:00,REGULAR,009565537,010781295
A006,R079,00-03-02,05-29-11,02:00:00,REGULAR,009565616,010781326
A006,R079,00-03-02,05-29-11,06:00:00,REGULAR,009565622,010781335              
A006,R079,00-03-02,05-29-11,10:00:00,REGULAR,009565651,010781554
A006,R079,00-03-02,05-29-11,14:00:00,REGULAR,009565810,010782029
A006,R079,00-03-02,05-29-11,18:00:00,REGULAR,009566297,010782343
A006,R079,00-03-02,05-29-11,22:00:00,REGULAR,009566666,010782430
A006,R079,00-03-02,05-30-11,02:00:00,REGULAR,009566735,010782449
A006,R079,00-03-02,05-30-11,06:00:00,REGULAR,009566738,010782465
A006,R079,00-03-02,05-30-11,10:00:00,REGULAR,009566775,010782722
A006,R079,00-03-02,05-30-11,14:00:00,REGULAR,009566892,010783208              
A006,R079,00-03-02,05-30-11,18:00:00,REGULAR,009567372,010783565
A006,R079,00-03-02,05-30-11,22:00:00,REGULAR,009567685,010783638
A006,R079,00-03-02,05-31-11,02:00:00,REGULAR,009567748,010783664
A006,R079,00-03-02,05-31-11,06:00:00,REGULAR,009567751,010783715
A006,R079,00-03-02,05-31-11,10:00:00,REGULAR,009567912,010784908
A006,R079,00-03-02,05-31-11,14:00:00,REGULAR,009568250,010785397
A006,R079,00-03-02,05-31-11,18:00:00,REGULAR,009569392,010785621
A006,R079,00-03-02,05-31-11,22:00:00,REGULAR,009570208,010785687              
A007,R079,01-05-00,05-28-11,02:00:00,REGULAR,000001932,000000000
A007,R079,01-05-00,05-28-11,06:00:00,REGULAR,000001932,000000000
A007,R079,01-05-00,05-28-11,10:00:00,REGULAR,000001932,000000000
A007,R079,01-05-00,05-28-11,14:00:00,REGULAR,000001932,000000000
A007,R079,01-05-00,05-28-11,18:00:00,REGULAR,000001932,000000000
A007,R079,01-05-00,05-28-11,22:00:00,REGULAR,000001932,000000000
A007,R079,01-05-00,05-29-11,02:00:00,REGULAR,000001932,000000000
A007,R079,01-05-00,05-29-11,06:00:00,REGULAR,000001932,000000000              
A007,R079,01-05-00,05-29-11,10:00:00,REGULAR,000001932,000000000
A007,R079,01-05-00,05-29-11,14:00:00,REGULAR,000001932,000000000
A007,R079,01-05-00,05-29-11,18:00:00,REGULAR,000001932,000000000
A007,R079,01-05-00,05-29-11,22:00:00,REGULAR,000001932,000000000
A007,R079,01-05-00,05-30-11,02:00:00,REGULAR,000001932,000000000
A007,R079,01-05-00,05-30-11,06:00:00,REGULAR,000001932,000000000
A007,R079,01-05-00,05-30-11,10:00:00,REGULAR,000001932,000000000
A007,R079,01-05-00,05-30-11,14:00:00,REGULAR,000001932,000000000              
A007,R079,01-05-00,05-30-11,18:00:00,REGULAR,000001932,000000000
A007,R079,01-05-00,05-30-11,22:00:00,REGULAR,000001932,000000000
A007,R079,01-05-00,05-31-11,02:00:00,REGULAR,000001932,000000000
A007,R079,01-05-00,05-31-11,06:00:00,REGULAR,000001932,000000000
A007,R079,01-05-00,05-31-11,10:00:00,REGULAR,000001932,000000000
A007,R079,01-05-00,05-31-11,14:00:00,REGULAR,000001933,000000000
A007,R079,01-05-00,05-31-11,18:00:00,REGULAR,000001933,000000000
A007,R079,01-05-00,05-31-11,22:00:00,REGULAR,000001933,000000000              
A007,R079,01-05-01,05-28-11,02:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-28-11,06:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-28-11,10:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-28-11,14:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-28-11,18:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-28-11,22:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-29-11,02:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-29-11,06:00:00,REGULAR,000000001,000000726              
A007,R079,01-05-01,05-29-11,10:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-29-11,14:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-29-11,18:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-29-11,22:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-30-11,02:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-30-11,06:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-30-11,10:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-30-11,14:00:00,REGULAR,000000001,000000726              
A007,R079,01-05-01,05-30-11,18:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-30-11,22:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-31-11,02:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-31-11,06:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-31-11,10:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-31-11,14:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-31-11,18:00:00,REGULAR,000000001,000000726
A007,R079,01-05-01,05-31-11,22:00:00,REGULAR,000000001,000000726              
A007,R079,01-06-00,05-28-11,02:00:00,REGULAR,001401216,004392798
A007,R079,01-06-00,05-28-11,06:00:00,REGULAR,001401219,004392806
A007,R079,01-06-00,05-28-11,10:00:00,REGULAR,001401226,004392916
A007,R079,01-06-00,05-28-11,14:00:00,REGULAR,001401284,004393404
